"","WordCount","SentimentGI","NegativityGI","PositivityGI","SentimentHE","NegativityHE","PositivityHE","SentimentLM","NegativityLM","PositivityLM","RatioUncertaintyLM","SentimentQDAP","NegativityQDAP","PositivityQDAP","y"
"27",8,0.125,0.125,0.25,0,0,0,0.125,0.125,0.25,0,0.125,0.125,0.25,1.4
"28",12,0.0833333333333333,0.0833333333333333,0.166666666666667,0,0,0,0.0833333333333333,0,0.0833333333333333,0.25,0.166666666666667,0,0.166666666666667,1.4
"29",26,0.153846153846154,0,0.153846153846154,0,0,0,0.0384615384615385,0,0.0384615384615385,0,0.115384615384615,0,0.115384615384615,1.4
"30",14,-0.142857142857143,0.142857142857143,0,-0.0714285714285714,0.0714285714285714,0,-0.0714285714285714,0.0714285714285714,0,0,-0.142857142857143,0.142857142857143,0,1.4
"31",1095,0.0365296803652968,0.160730593607306,0.197260273972603,0.00547945205479452,0.0100456621004566,0.0155251141552511,-0.0611872146118721,0.0767123287671233,0.0155251141552511,0.0301369863013699,0.0438356164383562,0.0657534246575342,0.10958904109589,1.4
"32",142,0.0845070422535211,0.126760563380282,0.211267605633803,0.0352112676056338,0,0.0352112676056338,-0.00704225352112676,0.0633802816901408,0.0563380281690141,0.0140845070422535,0.0704225352112676,0.105633802816901,0.176056338028169,1.4
"33",23,-0.0869565217391304,0.217391304347826,0.130434782608696,0,0.0434782608695652,0.0434782608695652,0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0,0.0869565217391304,0.0869565217391304,1.4
"34",448,0.0111607142857143,0.174107142857143,0.185267857142857,-0.00223214285714286,0.00892857142857143,0.00669642857142857,-0.0334821428571429,0.0513392857142857,0.0178571428571429,0.0245535714285714,0.0178571428571429,0.133928571428571,0.151785714285714,1.4
"35",86,0.162790697674419,0.0813953488372093,0.244186046511628,0.0232558139534884,0,0.0232558139534884,-0.0813953488372093,0.127906976744186,0.0465116279069767,0.0348837209302326,0.162790697674419,0.0465116279069767,0.209302325581395,1.4
"36",68,-0.176470588235294,0.25,0.0735294117647059,-0.0147058823529412,0.0147058823529412,0,-0.0441176470588235,0.0588235294117647,0.0147058823529412,0.0147058823529412,-0.0735294117647059,0.205882352941176,0.132352941176471,1.4
"37",188,0.0425531914893617,0.0638297872340425,0.106382978723404,0.00531914893617021,0,0.00531914893617021,-0.0106382978723404,0.0159574468085106,0.00531914893617021,0.00531914893617021,0.0319148936170213,0.0319148936170213,0.0638297872340425,1.4
